@relation intel

@attribute id numeric
@attribute scenario numeric
@attribute who {a,b,c,d,e,f,g}
@attribute what {a,b,c,d,e,f,g,h,i,k,l,n,o,p,q,s,t,u,v,w,x,y,z,zb}
@attribute persistence {once,continuous}
@attribute reason {a,b,c,d,e,f}
@attribute where {a,b,c,d}
@attribute notify {yes,no}
@attribute nalways {once,always,blank}
@attribute notify_combined {notify_me_always,notify_me_once,do_not_notify_me}
@attribute five.one {notify_me_always,other_two}
@attribute allow {yes,no}
@attribute aalways {always,once}
@attribute allow_combined {yesalways,yesonce,noalways,noonce}
@attribute seven.one {yesalways,others}
@attribute score_allow numeric
@attribute comfort numeric
@attribute risk numeric
@attribute approp numeric
@attribute cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
111,18910,c,z,continuous,a,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,3,4,3,cluster3
111,18920,b,y,once,f,d,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,6,6,4,cluster3
111,18930,a,x,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
111,18940,e,zb,continuous,c,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,3,3,cluster3
111,18950,e,n,once,b,a,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,5,6,4,cluster3
111,18960,f,a,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
111,18970,c,l,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,6,3,cluster3
111,18980,d,a,continuous,a,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,7,6,6,cluster3
111,18990,a,d,once,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
111,19000,g,p,continuous,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
111,19010,b,k,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
111,19020,d,p,once,b,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,6,4,4,cluster3
111,19030,g,b,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
111,19040,f,o,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster3
112,25910,e,h,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
112,25920,c,f,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
112,25930,d,u,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster4
112,25940,d,g,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster4
112,25950,f,i,continuous,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster4
112,25960,g,x,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
112,25970,b,s,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,5,6,6,cluster4
112,25980,c,t,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
112,25990,b,e,continuous,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
112,26000,f,w,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
112,26010,e,v,continuous,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
112,26020,a,d,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
112,26030,g,d,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
112,26040,a,o,continuous,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,1,1,cluster4
113,1410,b,l,once,b,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,4,2,cluster2
113,1420,d,n,once,d,b,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,6,4,cluster2
113,1430,e,o,once,f,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,4,3,cluster2
113,1440,b,z,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,1,cluster2
113,1450,a,y,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster2
113,1460,c,p,once,d,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,5,3,cluster2
113,1470,e,a,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,4,cluster2
113,1480,f,p,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,2,cluster2
113,1490,g,c,continuous,f,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,5,3,cluster2
113,1500,a,k,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster2
113,1510,g,q,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster2
113,1520,c,a,continuous,c,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,4,5,cluster2
113,1530,f,b,once,f,b,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,5,4,cluster2
113,1540,d,zb,continuous,e,c,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,4,6,5,cluster2
114,9670,a,n,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster1
114,9680,g,t,once,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster1
114,9690,a,zb,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9700,e,d,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9710,f,e,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9720,f,s,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9730,d,q,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9740,c,b,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9750,g,f,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9760,b,a,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9770,c,p,once,f,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,2,1,cluster1
114,9780,d,c,once,f,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,2,1,cluster1
114,9790,b,o,continuous,e,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
114,9800,e,o,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster1
115,12050,b,d,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster4
115,12060,f,h,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12070,d,f,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12080,c,s,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12090,a,c,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
115,12100,e,u,once,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12110,e,g,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12120,b,o,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
115,12130,d,t,continuous,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12140,c,e,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12150,f,v,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
115,12160,g,i,continuous,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster4
115,12170,a,q,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,1,cluster4
115,12180,g,w,once,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
117,2670,a,t,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
117,2680,c,h,once,c,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,5,4,cluster3
117,2690,b,g,continuous,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster3
117,2700,c,v,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster3
117,2710,e,x,continuous,f,c,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,5,6,6,cluster3
117,2720,f,k,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster3
117,2730,d,i,continuous,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,5,3,cluster3
117,2740,g,l,once,f,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,5,3,cluster3
117,2750,d,w,once,e,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,5,6,5,cluster3
117,2760,e,d,once,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster3
117,2770,b,u,once,c,d,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,3,5,5,cluster3
117,2780,f,y,once,f,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,5,5,cluster3
117,2790,g,z,continuous,a,d,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,5,6,cluster3
117,2800,a,f,once,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,4,cluster3
118,27310,f,e,continuous,e,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
118,27320,c,p,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
118,27330,b,a,continuous,a,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster2
118,27340,b,o,once,b,c,yes,once,notify_me_once,other_two,no,always,noalways,others,0,2,4,3,cluster2
118,27350,a,n,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster2
118,27360,e,o,continuous,e,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,3,3,cluster2
118,27370,c,b,once,b,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster2
118,27380,g,f,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster2
118,27390,f,s,once,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,2,cluster2
118,27400,d,c,continuous,c,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,5,2,2,cluster2
118,27410,g,t,continuous,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster2
118,27420,d,q,once,d,a,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,5,7,cluster2
118,27430,e,d,once,d,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster2
118,27440,a,zb,continuous,a,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,3,3,cluster2
119,26330,b,h,continuous,a,a,yes,once,notify_me_once,other_two,no,always,noalways,others,0,3,4,2,cluster4
119,26340,c,i,once,b,b,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,5,5,5,cluster4
119,26350,f,l,continuous,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
119,26360,f,z,once,f,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,2,3,3,cluster4
119,26370,g,p,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
119,26380,e,k,once,d,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,2,3,2,cluster4
119,26390,e,y,continuous,e,a,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,2,2,2,cluster4
119,26400,a,g,once,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,4,cluster4
119,26410,d,d,continuous,c,c,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,2,3,3,cluster4
119,26420,g,a,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,3,cluster4
119,26430,a,u,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
119,26440,b,v,once,b,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,5,5,cluster4
119,26450,c,w,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,2,cluster4
119,26460,d,x,once,d,d,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,1,1,2,cluster4
124,17790,f,u,once,d,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,7,2,cluster2
124,17800,a,p,continuous,f,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,6,2,cluster2
124,17810,g,h,once,d,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,4,5,4,cluster2
124,17820,b,c,continuous,f,c,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,5,2,cluster2
124,17830,c,o,continuous,a,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,5,2,cluster2
124,17840,e,f,once,b,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,5,2,cluster2
124,17850,b,q,once,f,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,4,1,cluster2
124,17860,a,b,once,e,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,4,2,cluster2
124,17870,g,v,continuous,e,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,5,1,cluster2
124,17880,f,g,continuous,c,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,4,2,cluster2
124,17890,c,d,once,f,d,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,5,2,cluster2
124,17900,e,t,continuous,c,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,2,4,2,cluster2
124,17910,d,e,continuous,a,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,6,2,cluster2
124,17920,d,s,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,5,4,cluster2
126,16810,e,p,once,c,a,yes,once,notify_me_once,other_two,no,always,noalways,others,0,3,3,4,cluster3
126,16820,g,o,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,4,cluster3
126,16830,c,y,once,a,c,yes,once,notify_me_once,other_two,no,once,noonce,others,1,2,4,2,cluster3
126,16840,a,i,continuous,e,a,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,4,4,cluster3
126,16850,e,a,continuous,b,d,no,blank,do_not_notify_me,other_two,no,once,noonce,others,1,3,3,4,cluster3
126,16860,b,x,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster3
126,16870,f,n,once,c,a,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,3,4,4,cluster3
126,16880,d,l,once,a,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,4,4,4,cluster3
126,16890,a,w,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
126,16900,f,zb,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,4,4,cluster3
126,16910,d,z,continuous,b,d,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,4,4,cluster3
126,16920,g,a,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,4,cluster3
126,16930,c,k,continuous,f,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,3,cluster3
126,16940,b,d,once,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,4,2,cluster3
127,17090,a,y,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
127,17100,a,k,continuous,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
127,17110,f,p,continuous,d,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,3,cluster4
127,17120,b,z,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
127,17130,d,zb,continuous,b,b,yes,always,notify_me_always,notify_me_always,yes,once,yesonce,others,2,4,2,4,cluster4
127,17140,f,b,once,c,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
127,17150,e,a,continuous,b,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
127,17160,d,n,once,a,a,yes,once,notify_me_once,other_two,yes,always,yesalways,yesalways,3,7,6,6,cluster4
127,17170,e,o,once,c,a,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,1,1,1,cluster4
127,17180,b,l,once,f,d,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,4,4,cluster4
127,17190,g,q,once,e,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster4
127,17200,g,c,continuous,d,b,no,blank,do_not_notify_me,other_two,no,always,noalways,others,0,1,1,1,cluster4
127,17210,c,a,continuous,f,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,3,1,cluster4
127,17220,c,p,once,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster4
128,13170,d,n,once,f,c,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,5,6,cluster3
128,13180,g,c,continuous,c,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,3,3,2,cluster3
128,13190,b,l,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
128,13200,g,q,once,d,d,no,blank,do_not_notify_me,other_two,yes,always,yesalways,yesalways,3,6,6,5,cluster3
128,13210,c,p,once,f,c,no,blank,do_not_notify_me,other_two,yes,once,yesonce,others,2,3,3,3,cluster3
128,13220,f,b,once,b,b,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,5,3,cluster3
128,13230,c,a,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,1,cluster3
128,13240,d,zb,continuous,a,c,yes,always,notify_me_always,notify_me_always,yes,always,yesalways,yesalways,3,6,5,5,cluster3
128,13250,f,p,continuous,c,c,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,5,5,5,cluster3
128,13260,e,a,continuous,a,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
128,13270,a,y,once,e,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
128,13280,b,z,continuous,f,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,1,1,cluster3
128,13290,e,o,once,b,b,yes,once,notify_me_once,other_two,yes,once,yesonce,others,2,6,6,6,cluster3
128,13300,a,k,continuous,d,d,yes,always,notify_me_always,notify_me_always,no,once,noonce,others,1,2,1,2,cluster3
132,12190,e,v,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster4
132,12200,g,x,once,d,c,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,3,2,cluster4
132,12210,c,t,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,3,cluster4
132,12220,f,i,once,b,a,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,2,2,cluster4
132,12230,d,g,once,f,d,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,2,4,3,cluster4
132,12240,f,w,continuous,c,b,yes,always,notify_me_always,notify_me_always,no,always,noalways,others,0,1,2,2,cluster4
